"","Borough","Category","StartDateTime","EventType","SubCategoryName","Month","Day","Year","Season"
"7639","Manhattan","Film",2023-05-21 06:00:00,"Shooting Permit","Feature",5,21,2023,"Spring"
"7640","Brooklyn","Commercial",2023-05-22 06:00:00,"Shooting Permit","Commercial",5,22,2023,"Spring"
"7641","Manhattan","Television",2023-05-21 06:00:00,"Shooting Permit","Episodic series",5,21,2023,"Spring"
"7642","Staten Island","Film",2023-05-20 06:00:00,"Shooting Permit","Feature",5,20,2023,"Spring"
"7643","Queens","Film",2023-05-19 08:00:00,"Shooting Permit","Feature",5,19,2023,"Spring"
"7644","Manhattan","Film",2023-05-19 02:00:00,"Shooting Permit","Feature",5,19,2023,"Spring"
"7645","Brooklyn","Television",2023-05-23 07:00:00,"Shooting Permit","Episodic series",5,23,2023,"Spring"
"7646","Brooklyn","Television",2023-05-22 06:00:00,"Shooting Permit","Episodic series",5,22,2023,"Spring"
"7647","Brooklyn","Commercial",2023-05-18 07:30:00,"Shooting Permit","Commercial",5,18,2023,"Spring"
"7648","Manhattan","Television",2023-05-24 06:00:00,"Shooting Permit","Episodic series",5,24,2023,"Spring"
"7649","Manhattan","Television",2023-05-23 06:00:00,"Shooting Permit","Episodic series",5,23,2023,"Spring"
"7650","Brooklyn","Television",2023-05-25 06:00:00,"Shooting Permit","Episodic series",5,25,2023,"Spring"
"7651","Manhattan","Television",2023-05-23 07:00:00,"Shooting Permit","Episodic series",5,23,2023,"Spring"
"7652","Queens","Television",2023-05-19 06:00:00,"Shooting Permit","Episodic series",5,19,2023,"Spring"
"7653","Queens","Television",2023-05-18 06:00:00,"Shooting Permit","Episodic series",5,18,2023,"Spring"
"7654","Manhattan","Film",2023-06-12 06:00:00,"Shooting Permit","Feature",6,12,2023,"Summer"
"7655","Manhattan","Film",2023-05-19 11:00:00,"Shooting Permit","Feature",5,19,2023,"Spring"
"7656","Manhattan","Television",2023-06-09,"Shooting Permit","News",6,9,2023,"Summer"
"7657","Manhattan","Television",2023-06-08 09:00:00,"Shooting Permit","News",6,8,2023,"Summer"
"7658","Manhattan","Television",2023-06-02,"Shooting Permit","News",6,2,2023,"Summer"
"7659","Manhattan","Television",2023-06-01 09:00:00,"Shooting Permit","News",6,1,2023,"Summer"
"7660","Manhattan","Film",2023-05-18 11:00:00,"Shooting Permit","Feature",5,18,2023,"Spring"
"7661","Queens","Commercial",2023-05-18 08:00:00,"Shooting Permit","Commercial",5,18,2023,"Spring"
"7662","Manhattan","Television",2023-05-22 07:00:00,"Shooting Permit","Episodic series",5,22,2023,"Spring"
"7663","Manhattan","Commercial",2023-05-17 07:30:00,"Shooting Permit","Commercial",5,17,2023,"Spring"
"7664","Brooklyn","Commercial",2023-05-20 06:00:00,"Shooting Permit","Commercial",5,20,2023,"Spring"
"7665","Queens","Television",2023-05-27 07:00:00,"Shooting Permit","Reality",5,27,2023,"Spring"
"7666","Queens","Television",2023-05-26 07:00:00,"Shooting Permit","Reality",5,26,2023,"Spring"
"7667","Queens","Television",2023-05-25 07:00:00,"Shooting Permit","Reality",5,25,2023,"Spring"
"7668","Queens","Television",2023-05-24 07:00:00,"Shooting Permit","Reality",5,24,2023,"Spring"
"7669","Brooklyn","Commercial",2023-05-19 06:00:00,"Shooting Permit","Commercial",5,19,2023,"Spring"
"7670","Queens","Television",2023-05-23 07:00:00,"Shooting Permit","Reality",5,23,2023,"Spring"
"7671","Manhattan","Television",2023-05-18 04:00:00,"Shooting Permit","News",5,18,2023,"Spring"
"7672","Manhattan","Television",2023-05-19,"Shooting Permit","News",5,19,2023,"Spring"
"7673","Manhattan","Film",2023-05-18 15:00:00,"Shooting Permit","Feature",5,18,2023,"Spring"
"7674","Brooklyn","Television",2023-05-17 11:00:00,"Shooting Permit","Episodic series",5,17,2023,"Spring"
"7675","Manhattan","Television",2023-05-16 04:00:00,"Shooting Permit","News",5,16,2023,"Spring"
"7676","Manhattan","Commercial",2023-05-19 10:00:00,"Shooting Permit","Commercial",5,19,2023,"Spring"
"7677","Brooklyn","Commercial",2023-05-17 07:00:00,"Shooting Permit","Commercial",5,17,2023,"Spring"
"7678","Brooklyn","Television",2023-05-24 06:00:00,"Shooting Permit","Episodic series",5,24,2023,"Spring"
"7679","Manhattan","Television",2023-05-18 06:00:00,"Shooting Permit","Episodic series",5,18,2023,"Spring"
"7680","Manhattan","Television",2023-05-20 05:00:00,"Shooting Permit","News",5,20,2023,"Spring"
"7681","Queens","Television",2023-05-17 06:00:00,"Shooting Permit","Episodic series",5,17,2023,"Spring"
"7682","Manhattan","Film",2023-05-17 07:00:00,"Shooting Permit","Feature",5,17,2023,"Spring"
"7683","Queens","Television",2023-05-16 06:00:00,"Shooting Permit","Episodic series",5,16,2023,"Spring"
"7684","Brooklyn","Television",2023-05-15 07:00:00,"Shooting Permit","Episodic series",5,15,2023,"Spring"
"7685","Queens","Commercial",2023-05-21 06:00:00,"Shooting Permit","Promo",5,21,2023,"Spring"
"7686","Queens","Commercial",2023-05-20 06:00:00,"Shooting Permit","Promo",5,20,2023,"Spring"
"7687","Brooklyn","Commercial",2023-05-19 06:00:00,"Shooting Permit","Commercial",5,19,2023,"Spring"
"7688","Manhattan","Film",2023-05-16 07:00:00,"Shooting Permit","Feature",5,16,2023,"Spring"
"7689","Bronx","Television",2023-05-22 06:00:00,"Shooting Permit","Episodic series",5,22,2023,"Spring"
"7690","Brooklyn","Commercial",2023-05-15 09:00:00,"Shooting Permit","Commercial",5,15,2023,"Spring"
"7691","Brooklyn","Television",2023-05-15 06:00:00,"Shooting Permit","Episodic series",5,15,2023,"Spring"
"7692","Manhattan","Television",2023-05-12 05:00:00,"Shooting Permit","News",5,12,2023,"Spring"
"7693","Manhattan","Television",2023-05-17 12:00:00,"Shooting Permit","Episodic series",5,17,2023,"Spring"
"7694","Brooklyn","Television",2023-05-15 07:00:00,"Shooting Permit","Episodic series",5,15,2023,"Spring"
"7695","Manhattan","Television",2023-05-21 06:00:00,"Shooting Permit","News",5,21,2023,"Spring"
"7696","Manhattan","Television",2023-05-20 12:00:00,"Shooting Permit","News",5,20,2023,"Spring"
"7697","Manhattan","Television",2023-05-14 03:00:00,"Shooting Permit","News",5,14,2023,"Spring"
"7698","Manhattan","Television",2023-05-13,"Shooting Permit","News",5,13,2023,"Spring"
"7699","Manhattan","Television",2023-05-12 21:00:00,"Shooting Permit","News",5,12,2023,"Spring"
"7700","Manhattan","Television",2023-05-15 05:00:00,"Shooting Permit","News",5,15,2023,"Spring"
"7701","Manhattan","Film",2023-05-15 07:00:00,"Shooting Permit","Feature",5,15,2023,"Spring"
"7702","Brooklyn","Television",2023-05-12 07:00:00,"Shooting Permit","Episodic series",5,12,2023,"Spring"
"7703","Brooklyn","Television",2023-05-19 06:00:00,"Shooting Permit","Episodic series",5,19,2023,"Spring"
"7704","Brooklyn","Film",2023-05-12 06:00:00,"Shooting Permit","Feature",5,12,2023,"Spring"
"7705","Manhattan","Commercial",2023-05-15 06:00:00,"Shooting Permit","Commercial",5,15,2023,"Spring"
"7706","Manhattan","Film",2023-05-17 11:00:00,"Shooting Permit","Feature",5,17,2023,"Spring"
"7707","Queens","Television",2023-05-12 09:00:00,"Shooting Permit","Episodic series",5,12,2023,"Spring"
"7708","Manhattan","Television",2023-05-26,"Shooting Permit","News",5,26,2023,"Spring"
"7709","Manhattan","Television",2023-05-25 09:00:00,"Shooting Permit","News",5,25,2023,"Spring"
"7710","Brooklyn","Commercial",2023-05-18 06:00:00,"Shooting Permit","Commercial",5,18,2023,"Spring"
"7711","Manhattan","Television",2023-05-18 06:00:00,"Shooting Permit","Episodic series",5,18,2023,"Spring"
"7712","Manhattan","Television",2023-05-17 06:00:00,"Shooting Permit","Episodic series",5,17,2023,"Spring"
"7713","Brooklyn","Commercial",2023-05-17 06:00:00,"Shooting Permit","Commercial",5,17,2023,"Spring"
"7714","Brooklyn","Commercial",2023-05-16 06:00:00,"Shooting Permit","Commercial",5,16,2023,"Spring"
"7715","Manhattan","Commercial",2023-05-15 06:00:00,"Shooting Permit","Commercial",5,15,2023,"Spring"
"7716","Brooklyn","Television",2023-05-11 07:00:00,"Shooting Permit","Episodic series",5,11,2023,"Spring"
"7717","Brooklyn","Television",2023-05-10,"Shooting Permit","Episodic series",5,10,2023,"Spring"
"7718","Bronx","Television",2023-05-15 07:00:00,"Shooting Permit","Episodic series",5,15,2023,"Spring"
"7719","Brooklyn","Television",2023-05-11 08:00:00,"Shooting Permit","Episodic series",5,11,2023,"Spring"
"7720","Manhattan","Television",2023-05-11 14:00:00,"Shooting Permit","Episodic series",5,11,2023,"Spring"
"7721","Brooklyn","Film",2023-05-10 06:00:00,"Shooting Permit","Feature",5,10,2023,"Spring"
"7722","Manhattan","Film",2023-05-11,"Shooting Permit","Feature",5,11,2023,"Spring"
"7723","Queens","Commercial",2023-05-12 07:00:00,"Shooting Permit","Commercial",5,12,2023,"Spring"
"7724","Manhattan","Film",2023-05-12 07:00:00,"Shooting Permit","Feature",5,12,2023,"Spring"
"7725","Manhattan","Television",2023-05-09 03:00:00,"Shooting Permit","News",5,9,2023,"Spring"
"7726","Brooklyn","Commercial",2023-05-12 06:00:00,"Shooting Permit","Commercial",5,12,2023,"Spring"
"7727","Manhattan","Television",2023-05-13 06:00:00,"Shooting Permit","Episodic series",5,13,2023,"Spring"
"7728","Brooklyn","Television",2023-05-10 07:00:00,"Shooting Permit","Episodic series",5,10,2023,"Spring"
"7729","Queens","Television",2023-05-10 09:30:00,"Shooting Permit","Episodic series",5,10,2023,"Spring"
"7730","Queens","Television",2023-05-15 06:00:00,"Shooting Permit","Episodic series",5,15,2023,"Spring"
"7731","Bronx","Television",2023-05-12 07:00:00,"Shooting Permit","Episodic series",5,12,2023,"Spring"
"7732","Bronx","Television",2023-05-11 07:00:00,"Shooting Permit","Episodic series",5,11,2023,"Spring"
"7733","Bronx","Television",2023-05-10 07:00:00,"Shooting Permit","Episodic series",5,10,2023,"Spring"
"7734","Brooklyn","Television",2023-05-10 07:00:00,"Shooting Permit","Episodic series",5,10,2023,"Spring"
"7735","Manhattan","Television",2023-05-22 06:00:00,"Shooting Permit","Episodic series",5,22,2023,"Spring"
"7736","Manhattan","Film",2023-05-10 10:00:00,"Shooting Permit","Feature",5,10,2023,"Spring"
"7737","Manhattan","Commercial",2023-05-10 06:00:00,"Shooting Permit","Promo",5,10,2023,"Spring"
"7738","Brooklyn","Television",2023-05-08 08:00:00,"Shooting Permit","Episodic series",5,8,2023,"Spring"
"7739","Manhattan","Film",2023-06-14 05:00:00,"Shooting Permit","Feature",6,14,2023,"Summer"
"7740","Manhattan","Film",2023-06-13 06:00:00,"Shooting Permit","Feature",6,13,2023,"Summer"
"7741","Queens","Television",2023-05-09 12:00:00,"Shooting Permit","Episodic series",5,9,2023,"Spring"
"7742","Brooklyn","Commercial",2023-05-10 07:00:00,"Shooting Permit","Commercial",5,10,2023,"Spring"
"7743","Brooklyn","Commercial",2023-05-09 07:00:00,"Shooting Permit","Commercial",5,9,2023,"Spring"
"7744","Brooklyn","Film",2023-05-09 07:00:00,"Shooting Permit","Feature",5,9,2023,"Spring"
"7745","Manhattan","Commercial",2023-05-08 07:00:00,"Shooting Permit","Commercial",5,8,2023,"Spring"
"7746","Manhattan","Television",2023-05-16 07:00:00,"Shooting Permit","Episodic series",5,16,2023,"Spring"
"7747","Manhattan","Television",2023-05-15 07:00:00,"Shooting Permit","Episodic series",5,15,2023,"Spring"
"7748","Manhattan","Television",2023-05-10 06:00:00,"Shooting Permit","Episodic series",5,10,2023,"Spring"
"7749","Manhattan","Television",2023-05-09 06:00:00,"Shooting Permit","Episodic series",5,9,2023,"Spring"
"7750","Manhattan","Television",2023-05-12 13:00:00,"Shooting Permit","Episodic series",5,12,2023,"Spring"
"7751","Manhattan","Television",2023-05-11 12:00:00,"Shooting Permit","Episodic series",5,11,2023,"Spring"
"7752","Manhattan","Television",2023-05-10 07:00:00,"Shooting Permit","Episodic series",5,10,2023,"Spring"
"7753","Brooklyn","Commercial",2023-05-11 06:00:00,"Shooting Permit","Commercial",5,11,2023,"Spring"
"7754","Manhattan","Television",2023-05-07 03:00:00,"Shooting Permit","News",5,7,2023,"Spring"
"7755","Brooklyn","Commercial",2023-05-10 06:00:00,"Shooting Permit","Commercial",5,10,2023,"Spring"
"7756","Queens","Television",2023-05-08 06:00:00,"Shooting Permit","Episodic series",5,8,2023,"Spring"
"7757","Manhattan","Television",2023-05-09 08:00:00,"Shooting Permit","Episodic series",5,9,2023,"Spring"
"7758","Manhattan","Television",2023-05-22 06:00:00,"Shooting Permit","Talk Show",5,22,2023,"Spring"
"7759","Manhattan","Television",2023-05-08 11:00:00,"Shooting Permit","Episodic series",5,8,2023,"Spring"
"7760","Brooklyn","Television",2023-05-05 12:00:00,"Shooting Permit","Episodic series",5,5,2023,"Spring"
"7761","Manhattan","Theater",2023-05-11 11:00:00,"Shooting Permit","Theater",5,11,2023,"Spring"
"7762","Manhattan","Television",2023-05-05 03:00:00,"Shooting Permit","News",5,5,2023,"Spring"
"7763","Queens","Television",2023-05-09 07:00:00,"Shooting Permit","Episodic series",5,9,2023,"Spring"
"7764","Queens","Television",2023-05-08 07:00:00,"Shooting Permit","Episodic series",5,8,2023,"Spring"
"7765","Brooklyn","Television",2023-05-05 09:00:00,"Shooting Permit","Episodic series",5,5,2023,"Spring"
"7766","Manhattan","Television",2023-05-05 15:00:00,"Shooting Permit","Episodic series",5,5,2023,"Spring"
"7767","Brooklyn","Film",2023-05-09 06:00:00,"Shooting Permit","Feature",5,9,2023,"Spring"
"7768","Manhattan","Commercial",2023-05-05 08:00:00,"Shooting Permit","Commercial",5,5,2023,"Spring"
"7769","Queens","Commercial",2023-05-06 06:00:00,"Shooting Permit","Commercial",5,6,2023,"Spring"
"7770","Bronx","Television",2023-05-12 06:00:00,"Shooting Permit","Episodic series",5,12,2023,"Spring"
"7771","Bronx","Television",2023-05-09 07:00:00,"Shooting Permit","Episodic series",5,9,2023,"Spring"
"7772","Bronx","Television",2023-05-08 07:00:00,"Shooting Permit","Episodic series",5,8,2023,"Spring"
"7773","Bronx","Television",2023-05-11 06:00:00,"Shooting Permit","Episodic series",5,11,2023,"Spring"
"7774","Brooklyn","Film",2023-05-08 06:00:00,"Shooting Permit","Feature",5,8,2023,"Spring"
"7775","Brooklyn","Film",2023-05-05 08:00:00,"Shooting Permit","Feature",5,5,2023,"Spring"
"7776","Queens","Television",2023-05-04 06:00:00,"Shooting Permit","Episodic series",5,4,2023,"Spring"
"7777","Brooklyn","Film",2023-05-08 04:00:00,"Shooting Permit","Feature",5,8,2023,"Spring"
"7778","Manhattan","Television",2023-05-05 12:00:00,"Shooting Permit","Episodic series",5,5,2023,"Spring"
"7779","Manhattan","Film",2023-05-06 04:00:00,"Shooting Permit","Feature",5,6,2023,"Spring"
"7780","Brooklyn","Television",2023-05-08 09:00:00,"Shooting Permit","Episodic series",5,8,2023,"Spring"
"7781","Queens","Television",2023-05-04 10:00:00,"Shooting Permit","Episodic series",5,4,2023,"Spring"
"7782","Brooklyn","Film",2023-05-04 08:00:00,"Shooting Permit","Feature",5,4,2023,"Spring"
"7783","Brooklyn","Television",2023-05-05 12:00:00,"Shooting Permit","Episodic series",5,5,2023,"Spring"
"7784","Brooklyn","Television",2023-05-06 07:00:00,"Shooting Permit","Cable-episodic",5,6,2023,"Spring"
"7785","Manhattan","Commercial",2023-05-06 06:00:00,"Shooting Permit","Commercial",5,6,2023,"Spring"
"7786","Manhattan","Commercial",2023-05-09 06:00:00,"Shooting Permit","Commercial",5,9,2023,"Spring"
"7787","Brooklyn","Commercial",2023-05-05 06:00:00,"Shooting Permit","Commercial",5,5,2023,"Spring"
"7788","Brooklyn","Television",2023-05-03 07:00:00,"Shooting Permit","Episodic series",5,3,2023,"Spring"
"7789","Manhattan","Film",2023-05-08 10:00:00,"Shooting Permit","Feature",5,8,2023,"Spring"
"7790","Manhattan","Film",2023-05-04 07:00:00,"Shooting Permit","Feature",5,4,2023,"Spring"
"7791","Brooklyn","Commercial",2023-05-10 06:30:00,"Shooting Permit","Commercial",5,10,2023,"Spring"
"7792","Brooklyn","Film",2023-05-03 06:00:00,"Shooting Permit","Feature",5,3,2023,"Spring"
"7793","Manhattan","Film",2023-05-05 09:00:00,"Shooting Permit","Feature",5,5,2023,"Spring"
"7794","Brooklyn","Commercial",2023-05-04,"Shooting Permit","Commercial",5,4,2023,"Spring"
"7795","Brooklyn","Commercial",2023-05-04 07:00:00,"Shooting Permit","Commercial",5,4,2023,"Spring"
"7796","Brooklyn","Commercial",2023-05-07 02:00:00,"Shooting Permit","Commercial",5,7,2023,"Spring"
"7797","Manhattan","Film",2023-05-07 06:00:00,"Shooting Permit","Feature",5,7,2023,"Spring"
"7798","Brooklyn","Commercial",2023-05-03 18:00:00,"Shooting Permit","Commercial",5,3,2023,"Spring"
"7799","Brooklyn","Television",2023-05-03 08:00:00,"Shooting Permit","Episodic series",5,3,2023,"Spring"
"7800","Bronx","Television",2023-05-05 07:00:00,"Shooting Permit","Episodic series",5,5,2023,"Spring"
"7801","Brooklyn","Television",2023-05-05 07:00:00,"Shooting Permit","Cable-episodic",5,5,2023,"Spring"
"7802","Manhattan","Television",2023-05-04 16:00:00,"Shooting Permit","Cable-episodic",5,4,2023,"Spring"
"7803","Queens","Commercial",2023-05-05 06:00:00,"Shooting Permit","Commercial",5,5,2023,"Spring"
"7804","Brooklyn","Television",2023-05-02 04:00:00,"Shooting Permit","Episodic series",5,2,2023,"Spring"
"7805","Manhattan","Commercial",2023-05-03 06:00:00,"Shooting Permit","Commercial",5,3,2023,"Spring"
"7806","Manhattan","Commercial",2023-05-03 07:00:00,"Shooting Permit","Commercial",5,3,2023,"Spring"
"7807","Brooklyn","Film",2023-05-11 16:00:00,"Shooting Permit","Feature",5,11,2023,"Spring"
"7808","Brooklyn","Film",2023-05-02 06:00:00,"Shooting Permit","Feature",5,2,2023,"Spring"
"7809","Manhattan","Television",2023-05-04 06:00:00,"Shooting Permit","Episodic series",5,4,2023,"Spring"
"7810","Brooklyn","Television",2023-05-03 12:00:00,"Shooting Permit","Episodic series",5,3,2023,"Spring"
"7811","Manhattan","Film",2023-05-03 07:00:00,"Shooting Permit","Feature",5,3,2023,"Spring"
"7812","Manhattan","Commercial",2023-05-03 07:00:00,"Shooting Permit","Commercial",5,3,2023,"Spring"
"7813","Queens","Television",2023-05-02 07:00:00,"Shooting Permit","Episodic series",5,2,2023,"Spring"
"7814","Brooklyn","Film",2023-05-01 06:00:00,"Shooting Permit","Feature",5,1,2023,"Spring"
"7815","Manhattan","Television",2023-04-29 17:00:00,"Shooting Permit","News",4,29,2023,"Spring"
"7816","Queens","Television",2023-05-02 09:00:00,"Shooting Permit","Episodic series",5,2,2023,"Spring"
"7817","Brooklyn","Television",2023-05-01 03:00:00,"Shooting Permit","Episodic series",5,1,2023,"Spring"
"7818","Manhattan","Student",2023-05-03 17:00:00,"Shooting Permit","Student Film",5,3,2023,"Spring"
"7819","Brooklyn","Television",2023-05-01 09:00:00,"Shooting Permit","Episodic series",5,1,2023,"Spring"
"7820","Manhattan","Television",2023-05-05 16:00:00,"Shooting Permit","Episodic series",5,5,2023,"Spring"
"7821","Brooklyn","Television",2023-04-30 09:00:00,"Shooting Permit","Episodic series",4,30,2023,"Spring"
"7822","Manhattan","Film",2023-05-02 07:00:00,"Shooting Permit","Feature",5,2,2023,"Spring"
"7823","Queens","Television",2023-04-29 08:00:00,"Shooting Permit","Episodic series",4,29,2023,"Spring"
"7824","Brooklyn","Commercial",2023-05-04 06:00:00,"Shooting Permit","Commercial",5,4,2023,"Spring"
"7825","Manhattan","Television",2023-04-30 03:00:00,"Shooting Permit","News",4,30,2023,"Spring"
"7826","Manhattan","Television",2023-04-29 03:00:00,"Shooting Permit","News",4,29,2023,"Spring"
"7827","Manhattan","Commercial",2023-04-30 06:00:00,"Shooting Permit","Commercial",4,30,2023,"Spring"
"7828","Manhattan","Television",2023-05-04 07:00:00,"Shooting Permit","Cable-episodic",5,4,2023,"Spring"
"7829","Queens","Television",2023-05-03 07:00:00,"Shooting Permit","Cable-episodic",5,3,2023,"Spring"
